8/10/2004	https://www.retrosheet.org/boxesetc/2004/B08100OAK2004.htm
8/16/2004	https://www.retrosheet.org/boxesetc/2004/B08160SFN2004.htm
8/24/2004	https://www.retrosheet.org/boxesetc/2004/B08240OAK2004.htm
8/29/2004	https://www.retrosheet.org/boxesetc/2004/B08290OAK2004.htm
8/31/2004	https://www.retrosheet.org/boxesetc/2004/B08310SFN2004.htm
9/7/2004	https://www.retrosheet.org/boxesetc/2004/B09070OAK2004.htm
9/10/2004	https://www.retrosheet.org/boxesetc/2004/B09100OAK2004.htm
9/11/2004	https://www.retrosheet.org/boxesetc/2004/B09110OAK2004.htm
9/12/2004	https://www.retrosheet.org/boxesetc/2004/B09120OAK2004.htm
9/14/2004	https://www.retrosheet.org/boxesetc/2004/B09140OAK2004.htm
9/21/2004	https://www.retrosheet.org/boxesetc/2004/B09210SFN2004.htm
9/23/2004	https://www.retrosheet.org/boxesetc/2004/B09230SFN2004.htm
9/25/2004	https://www.retrosheet.org/boxesetc/2004/B09270OAK2004.htm
10/1/2004	https://www.retrosheet.org/boxesetc/2004/B10010OAK2004.htm
10/2/2004	https://www.retrosheet.org/boxesetc/2004/B10020OAK2004.htm
4/15/2005	https://www.retrosheet.org/boxesetc/2005/B04150OAK2005.htm
4/16/2005	https://www.retrosheet.org/boxesetc/2005/B04160OAK2005.htm
4/17/2005	https://www.retrosheet.org/boxesetc/2005/B04170OAK2005.htm
4/26/2005	https://www.retrosheet.org/boxesetc/2005/B04260OAK2005.htm
4/29/2005	https://www.retrosheet.org/boxesetc/2005/B04290OAK2005.htm
4/30/2005	https://www.retrosheet.org/boxesetc/2005/B04300OAK2005.htm
5/1/2005	https://www.retrosheet.org/boxesetc/2005/B05010OAK2005.htm
5/13/2005	https://www.retrosheet.org/boxesetc/2005/B05130OAK2005.htm
5/14/2005	https://www.retrosheet.org/boxesetc/2005/B05140OAK2005.htm
6/18/2005	https://www.retrosheet.org/boxesetc/2005/B06180OAK2005.htm
7/16/2005	https://www.retrosheet.org/boxesetc/2005/B07160OAK2005.htm
8/5/2005	https://www.retrosheet.org/boxesetc/2005/B08050SFN2005.htm
8/6/2005	https://www.retrosheet.org/boxesetc/2005/B08060SFN2005.htm
8/7/2005	https://www.retrosheet.org/boxesetc/2005/B08070SFN2005.htm
8/13/2005	https://www.retrosheet.org/boxesetc/2005/B08130OAK2005.htm
8/19/2005	https://www.retrosheet.org/boxesetc/2005/B08190OAK2005.htm
9/19/2005	https://www.retrosheet.org/boxesetc/2005/B09190OAK2005.htm
5/8/2006	https://www.retrosheet.org/boxesetc/2006/B05080SFN2006.htm
6/2/2007	https://www.retrosheet.org/boxesetc/2007/B06020HOU2007.htm
9/7/2007	https://www.retrosheet.org/boxesetc/2007/B09090TEX2007.htm
4/28/2008	https://www.retrosheet.org/boxesetc/2008/B04280SFN2008.htm
6/14/2008	https://www.retrosheet.org/boxesetc/2008/B06140HOU2008.htm
6/27/2008	https://www.retrosheet.org/boxesetc/2008/B06270HOU2008.htm
7/11/2008	https://www.retrosheet.org/boxesetc/2008/B07110OAK2008.htm
8/20/2008	https://www.retrosheet.org/boxesetc/2008/B08200SFN2008.htm
4/17/2009	https://www.retrosheet.org/boxesetc/2009/B04170SFN2009.htm
6/9/2009	https://www.retrosheet.org/boxesetc/2009/B06090OAK2009.htm
8/4/2009	https://www.retrosheet.org/boxesetc/2009/B08040OAK2009.htm
4/12/2011	https://www.retrosheet.org/boxesetc/2011/B04120SFN2011.htm
4/14/2011	https://www.retrosheet.org/boxesetc/2011/B04140OAK2011.htm
6/19/2011	https://www.retrosheet.org/boxesetc/2011/B06190OAK2011.htm
4/22/2014	https://www.retrosheet.org/boxesetc/2014/B04220OAK2014.htm
4/27/2014	https://www.retrosheet.org/boxesetc/2014/B04270SFN2014.htm
7/27/2014	https://www.retrosheet.org/boxesetc/2014/B07270SFN2014.htm
8/1/2014	https://www.retrosheet.org/boxesetc/2014/B08010OAK2014.htm
6/13/2015	https://www.retrosheet.org/boxesetc/2015/B06130SFN2015.htm
7/5/2015	https://www.retrosheet.org/boxesetc/2015/B07050TEX2015.htm
9/21/2015	https://www.retrosheet.org/boxesetc/2015/B09210HOU2015.htm
10/11/2015	https://www.retrosheet.org/boxesetc/2015/B10110HOU2015.htm
7/4/2016	https://www.retrosheet.org/boxesetc/2016/B07040HOU2016.htm
9/25/2016	https://www.retrosheet.org/boxesetc/2016/B09250HOU2016.htm
6/10/2017	https://www.retrosheet.org/boxesetc/2017/B06100SFN2017.htm
6/18/2017	https://www.retrosheet.org/boxesetc/2017/B06180HOU2017.htm
7/5/2019	https://www.retrosheet.org/boxesetc/2019/B07050HOU2019.htm
4/24/2022	https://www.retrosheet.org/boxesetc/2022/B04240HOU2022.htm
6/14/2022	https://www.retrosheet.org/boxesetc/2022/B06140SFN2022.htm
9/10/2022	https://www.retrosheet.org/boxesetc/2022/B09100HOU2022.htm
9/2/2024	https://www.retrosheet.org/boxesetc/2024/B09020TEX2024.htm
9/7/2024	https://www.retrosheet.org/boxesetc/2024/B09070OAK2024.htm
9/19/2025	https://www.baseball-reference.com/boxes/HOU/HOU202509190.shtml
